YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Education,TopicId,MeasureId,StratificationID1,StratificationID4,SubMeasureID,DisplayOrder
2016,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,1.3,0.3,0.6,1.9,1584,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,0.3,0,0.9,2749,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
2005,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.6,0.4,0.8,2.4,693,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2002,FL,Florida,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,19,0.9,17.3,20.7,4239,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS07,7
1999,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,50.2,2.3,45.6,54.8,954,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
1999,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,39.3,1.3,36.7,41.9,5692,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.3,1,0.4,4.1,1841,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2010,KY,Kentucky,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,42.2,4.4,33.6,50.8,159,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2003,MO,Missouri,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,56.5,6.4,44,69,104,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
1999,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,43.4,3.1,37.4,49.4,1046,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2008,OH,Ohio,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,44.2,5.8,32.9,55.5,68,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2011,MO,Missouri,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,16.8,2.5,11.9,21.7,692,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS07,7
2000,TN,Tennessee,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,53.8,2.4,49,58.5,650,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2010,MS,Mississippi,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.1,3.2,44.9,57.3,261,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,11,0.7,9.6,12.4,4791,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2014,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,5.5,0.7,4,6.9,1214,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2006,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,12.2,1.4,9.5,14.9,1575,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS10,10
2015,WV,West Virginia,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2006,MS,Mississippi,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,55.4,7.8,40.1,70.7,53,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2008,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.5,0.6,0.4,2.6,937,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2007,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,8.1,1.1,5.9,10.3,1495,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2002,WI,Wisconsin,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,64.4,3.2,58.1,70.7,324,Overall,High School,105BEH,169QUA,1GEN,2EDU,YTS04,4
2012,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,5,1,3,7,867,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2000,ME,Maine,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,44.6,7.9,29.2,60,64,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2012,NJ,New Jersey,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,3.5,0.8,2,5,1808,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2012,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,42.7,2.1,38.5,46.9,776,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
1999,GA,Georgia,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,17.6,2,13.6,21.6,624,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2002,IA,Iowa,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,65.9,4.3,57.6,74.2,91,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2009,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,19.9,2.4,15.1,24.7,1245,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,26.5,1.6,23.3,29.7,899,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
1999,NE,Nebraska,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,55.3,3.9,47.7,62.9,296,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
2001,GA,Georgia,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,27.4,1.5,24.5,30.3,1446,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS07,7
2006,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.5,0.2,0.1,0.9,1471,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2009,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,8,1.4,5.3,10.7,1619,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2001,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,17.2,1.8,13.7,20.7,733,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2008,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3.7,0.8,2.2,5.2,956,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2016,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,4.7,1.8,1.1,8.3,1173,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2002,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,16.6,1.3,14.1,19.1,1295,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2006,IA,Iowa,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,43.4,5.3,33.1,53.7,191,Male,High School,105BEH,170CES,2GEN,2EDU,YTS02,2
2002,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,57.8,2.2,53.5,62.1,688,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2005,AZ,Arizona,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.2,1.1,5.1,9.3,1002,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2004,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,4.2,1.1,2,6.4,896,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2013,WV,West Virginia,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,47.1,6.4,34.5,59.7,65,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2002,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,0.2,0,0.7,751,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
2005,SC,South Carolina,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.9,0.9,1.2,4.6,596,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
1999,AR,Arkansas,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,70,3.7,62.7,77.3,433,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2009,SC,South Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.8,0.9,2,5.6,558,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2008,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,6.9,1.4,4.1,9.7,915,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2009,AZ,Arizona,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,5.2,1.2,2.8,7.6,1173,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2000,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,12.1,1.9,8.4,15.7,703,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2009,LA,Louisiana,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,48,3.5,41.1,54.9,118,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
2013,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.9,0.6,0.7,3.1,931,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2006,KY,Kentucky,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,52.8,4.4,44.1,61.5,155,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2008,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.9,0.3,1.4,2.4,2079,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2002,MD,Maryland,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,53.2,1.9,49.4,56.9,1479,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
2008,KY,Kentucky,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.1,0.3,0.5,1.7,1417,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2005,GA,Georgia,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,48.3,2.8,42.7,53.8,885,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2014,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,17.7,1.7,14.4,21.1,1274,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2009,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,7.5,1.2,5.1,9.9,750,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.8,0.4,2.1,3.6,5455,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2016,OK,Oklahoma,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.5,0.1,0.2,0.8,732,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
2005,AR,Arkansas,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.6,3.9,44,59.3,185,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2007,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,6.7,1.2,4.4,9,1694,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2000,WV,West Virginia,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,6.9,0.9,5.1,8.7,842,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,8.4,2.7,3.2,13.6,4269,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2005,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.3,0.9,0.5,4.2,1591,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
1999,KS,Kansas,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,39.7,3.8,32.3,47.1,541,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2013,MS,Mississippi,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2013,WV,West Virginia,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,44.6,5.1,34.6,54.6,133,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2005,GA,Georgia,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.1,1.3,6.5,11.7,1743,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2000,NY,New York,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.3,0.8,0.8,3.8,1002,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2001,PA,Pennsylvania,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,0.1,0.1,0.6,4212,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2006,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,9.7,1.2,7.4,12,1359,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS10,10
2005,GA,Georgia,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.3,0.3,0.7,1.9,1914,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
2013,MO,Missouri,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2009,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,0.2,0,0.7,1686,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2011,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,8.7,1.3,6.2,11.2,1277,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2000,IN,Indiana,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,58.7,3.9,51,66.4,192,Female,High School,105BEH,169QUA,3GEN,2EDU,YTS06,6
2001,NH,New Hampshire,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,59.6,6.2,47.5,71.8,63,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
1999,SD,South Dakota,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1,0.4,0.2,1.8,941,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS09,9
2004,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,3.8,0.7,2.4,5.1,1603,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
2002,AL,Alabama,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,56.6,4.1,48.6,64.5,155,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2000,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,18,1.9,14.4,21.7,1570,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2009,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,38.2,3.5,31.4,45,892,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2005,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,0.1,0.1,0.6,1644,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
2000,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,5.1,0.9,3.3,6.9,780,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2002,TN,Tennessee,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,37.5,1.7,34.2,40.7,4154,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2014,MN,Minnesota,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,42.8,3.9,35.2,50.5,170,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
1999,NE,Nebraska,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,10.2,1.3,7.7,12.7,1647,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2007,AZ,Arizona,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,8,1.5,5.1,10.9,1085,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2004,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,29.5,2,25.5,33.4,2874,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3,0.9,1.2,4.8,1651,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2010,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,20.6,2.4,15.9,25.3,588,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2006,IN,Indiana,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,26.1,2.6,21.1,31.1,1631,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2009,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.7,0.9,1,4.4,965,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2015,IL,Illinois,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.2,0.1,0,0.4,2307,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS09,9
2008,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.9,0.2,0.5,1.3,2929,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2006,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,46.7,2.8,41.3,52.1,1088,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2013,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.5,0.4,0.7,2.3,1907,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2014,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,44.5,2.5,39.7,49.4,1257,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
2003,AZ,Arizona,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,44.7,5.1,34.7,54.6,118,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2012,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,6.2,1.4,3.4,9,806,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.9,0.5,0.8,3,5699,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2006,NE,Nebraska,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,24.8,2.3,20.3,29.3,1080,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2000,NY,New York,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.2,0.9,0.4,4,1978,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS09,9
2005,HI,Hawaii,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,65.2,7.4,50.7,79.6,50,Male,High School,105BEH,170CES,2GEN,2EDU,YTS02,2
2002,KY,Kentucky,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,44,2.3,39.6,48.5,1464,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2009,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,20.2,3.3,13.7,26.7,612,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS07,7
2000,OH,Ohio,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,13.7,1.8,10.1,17.2,1670,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
2013,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,34.9,1.4,32.2,37.6,2136,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,10.3,1.3,7.8,12.8,712,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2008,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,11.8,1.6,8.6,15,665,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2000,TX,Texas,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,69.2,2.8,63.7,74.7,362,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2001,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,12.6,1.7,9.3,15.9,695,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2015,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,0.2,0,0.8,1373,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
2008,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.4,1.4,4.6,10.2,1159,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2001,NJ,New Jersey,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,59.6,2.2,55.4,63.9,3870,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
2006,KY,Kentucky,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3.2,0.5,2.2,4.2,1830,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2011,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.4,0.8,0.8,4,772,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2013,LA,Louisiana,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,34.5,6.2,22.4,46.6,70,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2008,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,52.3,2.5,47.4,57.2,1321,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
2013,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,25.9,3.4,19.2,32.6,633,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2014,NJ,New Jersey,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.2,0.2,0,0.5,975,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
2009,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,27.6,1.7,24.2,31,1673,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.9,1.2,5.5,10.3,1060,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
1999,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.9,0.5,6.9,8.9,3021,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2006,IL,Illinois,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,21.7,2.8,16.2,27.2,1136,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2001,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.7,0.3,0.2,1.3,2274,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2008,MS,Mississippi,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,62.6,3.7,55.3,69.9,127,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
2005,AR,Arkansas,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,49.9,3.9,42.3,57.4,165,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
2007,NH,New Hampshire,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,25.7,1.8,22.2,29.2,752,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2013,NE,Nebraska,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,6.2,0.8,4.7,7.7,1214,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2010,DE,Delaware,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,14.9,1.3,12.4,17.4,1837,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2015,ND,North Dakota,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,14.5,1.3,11.9,17,1818,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2008,PA,Pennsylvania,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,8.8,1,6.8,10.8,2417,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS10,10
2004,WI,Wisconsin,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,61.7,3.5,54.9,68.4,145,Female,High School,105BEH,169QUA,3GEN,2EDU,YTS06,6
2005,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1,0.3,0.4,1.6,2198,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
